Plate,Well,ID2,ID3,AVG Events,Events SD,AVG Mean,AVG SD,AVD Median
26,J9,YJL203W,96_wellE9,23686.67,2371.22,6.13,3.07,5.60
26,K1,YLR003C,96_wellF1,17436.67,2064.55,5.83,2.93,5.40
26,K13,YGL057C,96_wellF4,18906.33,1042.41,5.67,2.60,5.27
26,K17,YMR043W,96_wellF5,15651.33,1005.22,7.27,4.10,6.67
26,K21,YMR069W,96_wellF6,19841.00,1332.20,6.23,2.87,5.77
26,K5,YGR021W,96_wellF2,16455.33,2732.40,6.97,3.40,6.33
26,K9,YOL080C,96_wellF3,16851.00,2080.41,6.23,2.93,5.73
26,L1,YJR111C,96_wellF7,20785.33,1810.98,6.00,3.53,5.47
26,L13,YIL052C,96_wellF10,21406.33,1433.64,37.27,19.50,33.23
26,L17,YOL088C,96_wellF11,19640.33,3789.22,5.90,2.80,5.50
26,L21,YDR272W,96_wellF12,18599.00,2655.05,14.53,8.03,12.90
26,L5,YEL009C,96_wellF8,17740.33,1785.13,5.97,2.67,5.53
26,L9,YML041C,96_wellF9,24798.00,2915.35,6.10,2.93,5.57
26,M1,YLR351C,96_wellG1,24339.67,3716.42,7.83,3.87,7.13
26,M13,YGR132C,96_wellG4,21182.33,1732.92,6.33,3.37,5.80
26,M17,YOR281C,96_wellG5,20807.67,2281.71,7.93,4.00,7.23
26,M21,YNL286W,96_wellG6,20133.33,1105.89,5.73,2.70,5.33
26,M5,YGR205W,96_wellG2,22544.67,3095.76,7.60,4.47,6.93
26,M9,YGL221C,96_wellG3,19745.33,1038.22,6.47,2.97,5.90
26,N1,YKR046C,96_wellG7,19899.00,1597.05,8.43,4.73,7.53
26,N13,YDR087C,96_wellG10,22559.33,549.57,8.13,4.13,7.37
26,N17,YPR116W,96_wellG11,20288.67,2101.67,6.00,3.23,5.53
26,N21,YDR319C,96_wellG12,18931.67,1833.24,6.47,3.20,5.87
26,N5,YFR027W,96_wellG8,18788.00,524.54,5.70,3.17,5.27
26,N9,YML026C,96_wellG9,13397.67,262.37,26.87,14.93,23.77
26,O1,YLR367W,96_wellH1,13159.00,754.84,27.37,15.43,24.93
26,O13,YIL034C,96_wellH4,15534.33,1883.22,19.37,9.37,17.63
26,O17,YDR098C,96_wellH5,16858.33,665.97,5.97,3.00,5.50
26,O21,YOR040W,96_wellH6,13675.33,1996.73,5.57,2.37,5.23
26,O5,YLR132C,96_wellH2,13442.33,2093.24,6.17,2.97,5.77
26,O9,YGR147C,96_wellH3,12988.33,722.66,7.70,4.80,7.03
26,P1,YOR234C,96_wellH7,20810.33,582.07,45.47,22.20,41.37
26,P13,YGL019W,96_wellH10,10631.67,699.34,9.97,5.27,9.00
26,P17,YNL162W,96_wellH11,1284.00,216.00,78.07,43.07,70.27
26,P21,YDR429C,96_wellH12,11450.33,1457.55,6.17,3.07,5.67
26,P5,YNL032W,96_wellH8,19189.67,4600.32,6.67,3.27,6.17
26,P9,YEL018W,96_wellH9,15603.67,1614.67,6.33,3.63,5.77
27,A1,YER116C,96_wellA1,27111.00,179.94,4.73,2.47,4.27
27,A13,YBL095W,96_wellA4,35564.33,3780.02,5.40,2.77,4.90
27,A17,YOR062C,96_wellA5,32828.33,1626.76,5.63,2.90,5.10
27,A21,YFR050C,96_wellA6,20763.67,2005.71,30.20,13.20,28.70
27,A5,YNL155W,96_wellA2,29751.67,2259.43,5.67,2.97,5.17
27,A9,YIL069C,96_wellA3,34734.00,429.24,14.20,8.33,12.70
27,B1,YGL237C,96_wellA7,23400.67,2748.99,5.47,2.70,5.10
27,B13,YLR201C,96_wellA10,23737.67,3271.46,6.40,3.10,5.97
27,B17,YCR059C,96_wellA11,36221.00,3740.80,6.33,3.47,5.63
27,B21,YJL043W,96_wellA12,34728.33,2950.87,5.63,3.00,5.07
27,B5,YIR036C,96_wellA8,35591.00,2458.67,6.07,3.43,5.43
27,B9,YGR207C,96_wellA9,30895.67,3624.18,10.80,5.47,10.10
27,C1,YFR052W,96_wellB1,23252.33,3010.51,14.33,7.50,12.87
27,C13,YNL108C,96_wellB4,28371.00,1128.20,6.63,3.20,6.13
27,C17,YPR134W,96_wellB5,31118.67,7392.58,5.27,2.80,4.73
27,C21,YGL174W,96_wellB6,24005.33,3149.26,5.57,2.97,5.07
27,C5,YOL121C,96_wellB2,37982.67,6727.13,16.03,8.87,14.13
27,C9,YGR042W,96_wellB3,31658.00,2697.05,5.27,2.63,4.77
27,D1,YLR102C,96_wellB7,18198.67,7485.65,4.83,2.23,4.53
27,D13,YPL163C,96_wellB10,30551.00,9155.08,5.90,2.80,5.50
27,D17,YGR135W,96_wellB11,35805.00,2901.30,19.37,11.87,16.67
27,D21,YOR060C,96_wellB12,35593.00,4589.67,5.33,2.73,4.80
27,D5,YLR414C,96_wellB8,22078.33,2367.86,8.50,4.07,7.90
27,D9,YGR262C,96_wellB9,26062.67,1187.77,6.37,2.93,5.93
27,E1,YGL085W,96_wellC1,32593.00,5827.34,5.10,2.63,4.63
27,E13,YDR025W,96_wellC4,38656.67,1674.90,5.07,2.77,4.60
27,E17,YEL019C,96_wellC5,28993.00,934.74,5.87,3.10,5.33
27,E21,YIL070C,96_wellC6,20885.33,5646.53,7.33,3.73,6.87
27,E5,YDR099W,96_wellC2,31338.00,1510.25,38.90,17.90,36.57
27,E9,YGR280C,96_wellC3,35955.33,752.57,5.87,3.23,5.27
27,F1,YLR192C,96_wellC7,34629.33,3425.79,10.30,5.67,9.33
27,F13,YAL009W,96_wellC10,23130.33,8063.93,5.50,2.83,5.07
27,F17,YMR193W,96_wellC11,27229.33,1279.05,5.80,2.73,5.43
27,F21,YCL005W,96_wellC12,20087.00,250.04,5.47,2.50,5.13
27,F5,YDR486C,96_wellC8,40756.33,3466.42,6.53,3.63,5.77
27,F9,YHR167W,96_wellC9,31530.33,4315.36,5.87,2.73,5.50
27,G1,YJL191W,96_wellD1,27375.67,3612.75,5.67,3.00,5.10
27,G13,YGR220C,96_wellD4,35160.00,2740.90,7.03,3.97,6.27
27,G17,YER177W,96_wellD5,29342.67,2029.62,37.97,25.17,31.33
27,G21,YJR101W,96_wellD6,27568.00,1238.59,6.73,3.87,6.00
27,G5,YLR064W,96_wellD2,27159.67,5412.55,8.43,4.70,7.47
27,G9,YIL053W,96_wellD3,33284.67,960.60,80.60,52.00,67.73
27,H1,YOR220W,96_wellD7,22154.33,3979.25,15.63,7.23,14.87
27,H13,YCL010C,96_wellD10,36087.67,3218.44,6.00,3.07,5.43
27,H17,YOR039W,96_wellD11,31307.33,787.99,7.23,4.00,6.37
27,H21,YGR095C,96_wellD12,28574.67,1710.56,6.43,3.40,5.77
27,H5,YGL046W,96_wellD8,42211.00,807.16,5.13,2.53,4.70
27,H9,YIL020C,96_wellD9,18537.67,2152.11,5.90,2.80,5.50
27,I1,YKR060W,96_wellE1,30725.67,1190.38,6.20,3.23,5.60
27,I13,YLR059C,96_wellE4,30234.00,625.50,9.23,5.70,7.93
27,I17,YKL206C,96_wellE5,17372.33,892.83,6.20,3.37,5.57
27,I21,YHR021C,96_wellE6,22968.00,2075.06,38.83,19.63,35.23
27,I5,YLR150W,96_wellE2,33621.00,2878.72,70.37,44.37,60.50
27,I9,YKL208W,96_wellE3,37187.00,4296.71,5.50,3.63,4.90
27,J1,YDR471W,96_wellE7,21697.67,2194.92,32.50,15.77,30.37
27,J13,YEL012W,96_wellE10,24388.00,2012.44,6.20,2.93,5.70
27,J17,YOR095C,96_wellE11,26190.00,208.73,6.33,3.20,5.70
27,J21,YHL033C,96_wellE12,23820.67,377.66,139.27,79.73,124.37
27,J5,YAL027W,96_wellE8,24561.33,5469.56,5.47,2.93,5.07
27,J9,YJR011C,96_wellE9,27873.00,3960.68,5.30,2.80,4.73
27,K1,YLR271W,96_wellF1,25369.33,2268.47,5.67,3.10,5.10
27,K13,YML024W,96_wellF4,24987.00,1568.62,81.23,44.93,72.43
27,K17,YMR226C,96_wellF5,25027.33,2245.08,6.73,4.77,5.83
27,K21,YCR009C,96_wellF6,20481.67,1787.29,13.70,8.03,11.90
27,K5,YML105C,96_wellF2,18981.33,1472.58,12.47,6.63,11.33
27,K9,YKR043C,96_wellF3,23005.33,2394.67,7.70,3.83,7.13
27,L1,YIL093C,96_wellF7,17040.33,3122.66,7.93,3.73,7.53
27,L13,YLR323C,96_wellF10,16091.33,1824.18,5.13,2.33,4.77
27,L17,YPL127C,96_wellF11,23687.67,1267.60,7.80,4.07,7.00
27,L21,YKL040C,96_wellF12,26644.00,1313.21,8.70,5.23,7.47
27,L5,YBL064C,96_wellF8,28861.00,2202.56,7.43,4.83,6.30
27,L9,YLR285W,96_wellF9,16578.33,1204.16,8.07,4.13,7.47
27,M1,YLR412W,96_wellG1,23061.67,450.02,5.77,2.97,5.23
27,M13,YHR200W,96_wellG4,21668.33,5278.07,6.03,3.37,5.40
27,M17,YPR132W,96_wellG5,29066.00,558.27,9.43,6.33,7.93
27,M21,YDL111C,96_wellG6,17179.00,590.90,6.60,3.00,6.17
27,M5,YIL148W,96_wellG2,27847.67,557.16,6.37,3.43,5.77
27,M9,YHL001W,96_wellG3,26707.67,1800.81,30.90,18.07,27.30
27,N1,YDR405W,96_wellG7,27604.00,898.37,6.90,3.23,6.50
27,N13,YNL168C,96_wellG10,31784.67,924.21,6.00,3.13,5.43
27,N17,YBL036C,96_wellG11,25733.00,3289.96,8.07,4.40,7.20
27,N21,YKL071W,96_wellG12,36311.67,4142.71,73.53,41.73,65.10
27,N5,YDL087C,96_wellG8,30150.33,2943.89,5.60,2.67,5.23
27,N9,YOR157C,96_wellG9,24616.33,4264.22,27.10,15.93,23.30
27,O1,YMR178W,96_wellH1,20149.00,770.24,6.90,4.57,6.07
27,O13,YKL007W,96_wellH4,15370.67,1316.17,16.80,7.37,16.13
27,O17,YDL043C,96_wellH5,15170.00,1359.75,5.37,2.53,5.00
27,O21,YDR152W,96_wellH6,19717.33,1874.98,10.63,5.90,9.47
27,O5,YDR262W,96_wellH2,25104.00,1743.19,5.73,3.00,5.20
27,O9,YKL006W,96_wellH3,20128.67,1026.93,51.57,26.83,45.90
27,P1,YGR161C,96_wellH7,22111.33,917.08,5.13,2.33,4.80
27,P13,YBR088C,96_wellH10,20286.00,576.67,4.97,2.83,4.47
27,P17,YIL064W,96_wellH11,21046.00,1557.85,5.27,2.63,4.83
27,P21,YLL045C,96_wellH12,25028.00,2623.40,64.77,37.50,57.33
27,P5,YER126C,96_wellH8,24544.33,2493.95,76.30,40.63,68.03
27,P9,YGR253C,96_wellH9,14776.67,768.15,18.53,8.80,17.07
28,A1,YNR040W,96_wellA1,16932.00,2214.23,4.50,2.20,4.13
28,A13,YJL066C,96_wellA4,17046.33,1639.50,5.07,2.73,4.57
28,A17,YLR061W,96_wellA5,21658.33,1664.51,106.73,64.57,94.97
28,A21,YLR022C,96_wellA6,15604.33,3617.40,6.87,4.07,6.13
28,A5,YDR367W,96_wellA2,15658.67,2583.01,5.63,2.97,5.10
28,A9,YNL148C,96_wellA3,11858.00,1474.66,5.27,3.23,4.63
28,B1,YOL154W,96_wellA7,20302.00,1027.00,5.07,2.87,4.57
28,B13,YGL250W,96_wellA10,12242.67,3330.31,5.13,2.73,4.70
28,B17,YLR301W,96_wellA11,15436.67,7287.71,13.17,7.90,11.43
28,B21,YGR075C,96_wellA12,14926.00,7577.36,5.70,3.20,5.23
28,B5,YGR034W,96_wellA8,12924.67,3128.70,56.53,37.13,47.87
28,B9,YGR195W,96_wellA9,7683.67,423.25,6.77,3.67,6.10
28,C1,YOR152C,96_wellB1,11433.33,2386.75,4.90,2.50,4.53
28,C13,YLR186W,96_wellB4,7856.00,2019.88,6.80,3.87,6.27
28,C17,YOR293W,96_wellB5,18530.00,2319.24,4.93,2.63,4.43
28,C21,YLR052W,96_wellB6,14899.33,1573.83,6.00,3.17,5.47
28,C5,YKL002W,96_wellB2,11737.67,3750.72,6.27,4.00,5.53
28,C9,YOL038W,96_wellB3,11985.00,6474.29,16.60,9.07,14.67
28,D1,YDR050C,96_wellB7,18099.33,5486.66,25.10,15.13,21.73
28,D13,YIR018W,96_wellB10,14904.00,2820.04,4.63,2.60,4.20
28,D17,YHR041C,96_wellB11,3804.33,989.33,4.73,3.10,4.17
28,D21,YLR376C,96_wellB12,15784.00,2650.37,4.83,2.73,4.40
28,D5,YJR113C,96_wellB8,13103.67,820.25,7.13,4.63,6.30
28,D9,YHR043C,96_wellB9,13656.67,2511.14,6.33,3.83,5.63
28,E1,YPR060C,96_wellC1,13731.00,4979.40,8.03,4.63,7.27
28,E13,YGR118W,96_wellC4,19149.33,1567.38,6.33,3.97,5.40
28,E17,YER062C,96_wellC5,11803.33,425.67,17.03,14.83,12.10
28,E21,YML092C,96_wellC6,12938.00,4449.38,24.93,13.17,21.77
28,E5,YMR194W,96_wellC2,16450.33,8087.81,30.40,15.83,27.10
28,E9,YOR004W,96_wellC3,15918.00,3251.91,6.17,4.43,5.43
28,F1,YML113W,96_wellC7,19352.00,4816.46,5.43,3.30,4.90
28,F13,YJL055W,96_wellC10,19091.67,1547.11,7.63,4.87,6.83
28,F17,YGR267C,96_wellC11,6246.00,3257.02,6.47,3.53,5.93
28,F21,YOR305W,96_wellC12,13759.67,5691.55,5.20,2.63,4.73
28,F5,YKL152C,96_wellC8,18894.67,5611.66,130.13,90.03,107.10
28,F9,YKL130C,96_wellC9,13770.00,1547.87,6.23,3.40,5.67
28,G1,YDL136W,96_wellD1,17411.67,7387.83,36.87,19.73,32.57
28,G13,YDR318W,96_wellD4,9619.33,4294.55,5.60,3.53,5.07
28,G17,YGR158C,96_wellD5,12837.67,6061.23,6.67,3.43,6.07
28,G21,YPR143W,96_wellD6,6790.33,1273.32,6.43,3.63,5.80
28,G5,YER011W,96_wellD2,4809.00,474.40,5.27,3.40,4.77
28,G9,YJL001W,96_wellD3,14701.67,2777.43,24.57,14.03,21.03
28,H1,YOR213C,96_wellD7,11919.67,5281.46,5.20,3.00,4.77
28,H13,YOL028C,96_wellD10,11992.33,954.53,5.33,4.30,4.67
28,H17,YHR049W,96_wellD11,11381.67,2699.65,8.53,5.67,7.47
28,H21,YOR358W,96_wellD12,12407.00,1209.43,4.77,2.93,4.27
28,H5,YLL038C,96_wellD8,15066.00,4325.98,6.47,4.00,5.73
28,H9,YNL024C,96_wellD9,9807.33,1141.26,5.80,4.40,5.00
28,I1,YGR248W,96_wellE1,10068.33,9235.98,28.77,19.60,27.50
28,I13,YLR126C,96_wellE4,13942.33,1179.24,5.00,2.47,4.60
28,I17,YIR001C,96_wellE5,13270.67,1182.80,5.93,3.63,5.37
28,I21,YDL202W,96_wellE6,12265.00,794.29,7.70,4.40,6.97
28,I5,YER153C,96_wellE2,13641.00,2229.34,5.23,4.90,4.57
28,I9,YER056C-A,96_wellE3,24106.67,2108.11,48.17,25.03,42.90
28,J1,YPL107W,96_wellE7,18099.00,2335.26,5.93,3.77,5.37
28,J13,YPR016C,96_wellE10,26126.33,1483.80,12.40,7.83,10.67
28,J17,YHR127W,96_wellE11,15035.67,532.61,5.40,4.10,4.87
28,J21,YPL065W,96_wellE12,16533.33,2286.86,4.93,3.10,4.50
28,J5,YOR087W,96_wellE8,13326.00,1463.56,5.57,4.70,4.93
28,J9,YNL200C,96_wellE9,18068.33,3680.71,5.70,4.33,5.10
28,K1,YLR441C,96_wellF1,11299.33,3349.20,4.70,3.63,4.20
28,K13,YOR289W,96_wellF4,10241.00,223.11,5.53,3.93,4.87
28,K17,YJL035C,96_wellF5,7469.33,6513.74,31.13,19.63,26.17
28,K21,YLR435W,96_wellF6,12109.00,1624.15,6.03,3.57,5.43
28,K5,YFL006W,96_wellF2,13264.33,4860.65,4.53,3.17,4.00
28,K9,YHR141C,96_wellF3,2663.00,465.12,40.13,20.10,37.77
28,L1,YCR004C,96_wellF7,12569.00,4523.58,15.93,10.63,13.23
28,L13,YER174C,96_wellF10,12092.33,1056.61,5.57,4.07,4.93
28,L17,YOR284W,96_wellF11,12604.67,1841.73,5.00,3.60,4.47
28,L21,YMR230W,96_wellF12,14525.67,4013.48,45.83,23.27,40.97
28,L5,YDR305C,96_wellF8,10943.00,2770.78,5.63,3.43,5.07
28,L9,YOL032W,96_wellF9,15856.33,4048.73,5.63,3.93,4.97
28,M1,YML063W,96_wellG1,4654.00,1755.98,131.77,64.33,120.93
28,M13,YPR131C,96_wellG4,9727.00,613.76,6.07,4.17,5.33
28,M17,YKR041W,96_wellG5,9410.33,572.99,4.87,3.53,4.33
28,M21,YMR038C,96_wellG6,8203.33,373.81,12.00,7.37,10.33
28,M5,YIR035C,96_wellG2,9584.33,3073.05,5.10,3.67,4.57
28,M9,YPL124W,96_wellG3,8716.00,317.17,5.30,4.40,4.70
28,N1,YDL139C,96_wellG7,13039.33,3801.35,5.33,3.90,4.77
28,N13,YER182W,96_wellG10,19659.00,378.03,5.33,3.00,4.83
28,N17,YDR092W,96_wellG11,11229.33,496.20,12.33,6.67,11.03
28,N21,YBR090C,96_wellG12,11249.33,672.38,9.83,4.93,9.07
28,N5,YAL049C,96_wellG8,13107.67,4893.91,5.43,3.67,4.83
28,N9,YLR211C,96_wellG9,10721.00,1059.68,5.40,4.03,4.73
28,O1,YMR157C,96_wellH1,12626.33,4866.62,4.73,3.03,4.27
28,O13,YKR094C,96_wellH4,6765.00,815.35,53.37,23.93,50.33
28,O17,YLL027W,96_wellH5,12313.00,2593.43,5.10,3.40,4.53
28,O21,YNR009W,96_wellH6,12758.67,3929.18,4.63,3.20,4.13
28,O5,YLR194C,96_wellH2,11731.00,2287.94,5.07,2.77,4.53
28,O9,YGL011C,96_wellH3,11873.00,3039.08,23.43,11.63,20.90
28,P1,YGL061C,96_wellH7,2140.33,780.21,6.80,5.60,5.77
28,P13,YJR024C,96_wellH10,11550.67,1922.82,4.83,3.67,4.40
28,P17,YDR538W,96_wellH11,10333.33,1591.01,4.60,2.53,4.20
28,P21,YDR196C,96_wellH12,11631.67,1687.65,5.57,2.57,5.17
28,P5,YDR174W,96_wellH8,13040.00,3427.35,8.17,4.17,7.47
28,P9,YBR107C,96_wellH9,12551.67,721.42,5.20,3.37,4.70
29,A1,YEL038W,96_wellA1,24236.00,736.51,6.07,2.97,5.60
29,A13,YLR390W-A,96_wellA4,29555.00,2177.72,8.80,4.37,8.10
29,A17,YKL009W,96_wellA5,39221.67,4931.72,7.20,3.77,6.53
29,A21,YMR314W,96_wellA6,35864.33,4099.45,21.20,11.93,18.73
29,A5,YER148W,96_wellA2,22439.00,770.74,7.23,3.40,6.73
29,A9,YJR135C,96_wellA3,28574.33,2831.95,5.57,2.73,5.07
29,B1,YDR020C,96_wellA7,17238.00,4833.24,5.63,2.83,5.17
29,B13,YOR232W,96_wellA10,30992.00,2326.67,10.17,6.00,8.87
29,B17,YML106W,96_wellA11,28495.67,1336.68,13.73,7.23,12.27
29,B21,YDR476C,96_wellA12,39249.33,5233.82,7.30,3.67,6.60
29,B5,YER004W,96_wellA8,29872.33,2876.69,6.90,3.53,6.27
29,B9,YLR168C,96_wellA9,37594.33,2313.48,6.03,2.90,5.53
29,C1,YGR136W,96_wellB1,11865.00,2895.82,11.17,6.03,10.23
29,C13,YNL099C,96_wellB4,36843.33,2139.66,5.00,2.57,4.53
29,C17,YOR214C,96_wellB5,32908.67,5276.50,5.03,2.40,4.57
29,C21,YNL100W,96_wellB6,30034.67,2860.47,5.77,3.00,5.20
29,C5,YLR326W,96_wellB2,30184.33,8287.90,4.90,2.50,4.47
29,C9,YKL096W,96_wellB3,32435.00,1831.24,7.87,4.47,6.97
29,D1,YDR391C,96_wellB7,29105.33,4373.88,6.63,3.80,5.93
29,D13,YOR295W,96_wellB10,40620.67,2873.81,5.73,2.93,5.27
29,D17,YMR233W,96_wellB11,28680.67,2159.72,5.47,2.50,5.07
29,D21,YJL096W,96_wellB12,36575.33,4895.13,6.90,3.57,6.20
29,D5,YHR122W,96_wellB8,37082.33,4646.45,5.23,2.53,4.80
29,D9,YOL102C,96_wellB9,35367.00,5120.09,5.00,2.33,4.60
29,E1,YKR100C,96_wellC1,30074.33,7766.53,5.50,2.80,5.00
29,E13,YPL213W,96_wellC4,35334.33,4460.58,5.07,2.47,4.63
29,E17,YDR275W,96_wellC5,33978.33,3517.99,4.90,2.37,4.43
29,E21,YGR235C,96_wellC6,30359.00,2359.95,5.97,3.17,5.40
29,E5,YNL129W,96_wellC2,27623.67,1618.25,4.43,2.07,4.07
29,E9,YBR242W,96_wellC3,31641.00,7485.84,4.67,2.23,4.23
29,F1,YER163C,96_wellC7,40237.00,2938.69,4.73,2.37,4.30
29,F13,YLR118C,96_wellC10,33972.00,373.10,6.00,2.83,5.57
29,F17,YNL107W,96_wellC11,35514.33,3175.01,5.03,2.47,4.63
29,F21,YMR095C,96_wellC12,34695.33,1150.28,5.77,3.00,5.30
29,F5,YLR298C,96_wellC8,30680.67,8053.62,4.63,2.40,4.23
29,F9,YOR283W,96_wellC9,31778.67,8168.95,8.20,4.40,7.43
29,G1,YNL010W,96_wellD1,25083.33,3184.44,10.17,5.43,9.23
29,G13,YDR533C,96_wellD4,22943.00,4083.00,6.30,3.30,5.73
29,G17,YDR412W,96_wellD5,47335.00,3082.61,4.27,2.03,3.87
29,G21,YHR008C,96_wellD6,33571.67,2137.56,10.50,8.67,8.03
29,G5,YOL142W,96_wellD2,26894.00,2639.81,5.83,3.23,5.33
29,G9,YBR256C,96_wellD3,36476.00,5488.10,4.33,2.17,3.93
29,H1,YOR077W,96_wellD7,19978.67,4651.39,4.47,2.40,4.07
29,H13,YMR090W,96_wellD10,36211.00,6619.82,5.57,2.67,5.07
29,H17,YDL213C,96_wellD11,28071.33,1743.31,8.93,4.67,8.23
29,H21,YMR161W,96_wellD12,34367.67,4090.00,6.47,3.33,5.83
29,H5,YOL149W,96_wellD8,30586.33,9075.03,5.70,3.10,5.17
29,H9,YLR406C,96_wellD9,22850.00,1169.03,31.67,13.73,30.50
29,I1,YPL024W,96_wellE1,33690.33,3703.35,5.37,2.80,4.87
29,I13,YGR024C,96_wellE4,27864.33,1335.29,4.93,2.73,4.43
29,I17,YIL161W,96_wellE5,30580.00,2273.55,5.90,3.07,5.40
29,I21,YJL148W,96_wellE6,28206.67,620.71,8.23,4.30,7.50
29,I5,YPL199C,96_wellE2,28582.33,2794.62,4.90,2.40,4.47
29,I9,YDL059C,96_wellE3,31788.00,3378.97,4.77,2.60,4.33
29,J1,YBR111C,96_wellE7,29203.00,2185.51,5.37,3.23,4.80
29,J13,YMR271C,96_wellE10,25775.00,1976.34,5.80,3.13,5.27
29,J17,YDR304C,96_wellE11,21002.67,1380.91,5.23,2.47,4.83
29,J21,YNR018W,96_wellE12,24666.33,3129.94,6.40,3.57,5.87
29,J5,YBR096W,96_wellE8,29112.33,1404.15,5.27,2.80,4.77
29,J9,YFL034C-A,96_wellE9,24274.67,4255.82,20.83,10.97,18.87
29,K1,YDR447C,96_wellF1,26648.67,2418.72,61.50,33.23,55.73
29,K13,YMR134W,96_wellF4,22214.33,4038.83,6.23,2.97,5.80
29,K17,YJR050W,96_wellF5,24308.00,1243.21,4.97,2.40,4.57
29,K21,YPL002C,96_wellF6,19184.00,885.02,5.13,2.53,4.70
29,K5,YGR033C,96_wellF2,22004.67,1512.19,4.90,3.83,4.27
29,K9,YHR013C,96_wellF3,20334.67,1760.40,8.63,4.87,7.73
29,L1,YDL010W,96_wellF7,32333.33,2660.86,4.73,2.33,4.37
29,L13,YPR043W,96_wellF10,20975.67,2271.24,126.30,67.53,112.80
29,L17,YGL166W,96_wellF11,10503.33,1627.31,6.67,7.43,5.53
29,L21,YBR193C,96_wellF12,1896.67,220.55,6.97,5.67,5.83
29,L5,YDR183W,96_wellF8,26440.00,2553.40,5.33,2.73,4.87
29,L9,YLR407W,96_wellF9,20868.67,2268.00,5.77,3.00,5.20
29,M1,YJL136C,96_wellG1,18667.00,2400.65,123.73,61.33,115.00
29,M13,YMR188C,96_wellG4,17711.00,1520.79,7.03,4.20,6.37
29,M17,YIR038C,96_wellG5,18500.00,1907.08,5.37,3.40,4.87
29,M21,YBL038W,96_wellG6,25846.00,2168.74,5.37,3.07,4.87
29,M5,YGR036C,96_wellG2,17026.00,1958.83,5.70,5.00,4.90
29,M9,YJL063C,96_wellG3,15462.33,1190.22,6.13,3.83,5.27
29,N1,YDR043C,96_wellG7,19792.33,736.51,4.93,3.47,4.40
29,N13,YDR296W,96_wellG10,14423.00,1278.48,8.83,4.53,8.20
29,N17,YDR007W,96_wellG11,26758.67,5599.97,7.83,4.07,7.13
29,N21,YMR222C,96_wellG12,14413.67,1426.63,9.00,4.50,8.33
29,N5,YGR126W,96_wellG8,29605.33,2309.51,5.97,3.07,5.43
29,N9,YMR311C,96_wellG9,21185.33,791.08,11.90,6.00,10.97
29,O1,YDL115C,96_wellH1,20774.33,1578.68,6.00,3.07,5.47
29,O13,YJR056C,96_wellH4,8626.33,1636.54,3.93,2.03,3.57
29,O17,YLR250W,96_wellH5,13054.67,1070.99,5.70,2.80,5.27
29,O21,YBR261C,96_wellH6,14612.67,1352.30,6.37,3.37,5.80
29,O5,YGR247W,96_wellH2,10272.00,1089.19,5.67,3.23,5.13
29,O9,YJL121C,96_wellH3,8099.67,896.10,7.47,4.37,6.63
29,P1,YER002W,96_wellH7,23456.67,2494.80,6.43,3.17,5.93
29,P13,YER139C,96_wellH10,14231.00,2569.08,6.13,3.73,5.60
29,P17,YDR067C,96_wellH11,17227.00,1780.11,5.00,2.37,4.60
29,P21,YCR051W,96_wellH12,17996.00,1823.78,5.80,3.27,5.37
29,P5,YHR038W,96_wellH8,7981.33,1041.35,4.63,2.30,4.27
29,P9,YGR232W,96_wellH9,21304.00,1836.54,7.03,3.77,6.43
30,A1,YDR226W,96_wellA1,27247.33,891.82,52.43,34.33,44.40
30,A13,YER063W,96_wellA4,36958.00,476.88,6.27,3.53,5.60
30,A17,YLR051C,96_wellA5,38363.00,3485.30,6.47,3.53,5.80
30,A21,YKL117W,96_wellA6,29287.00,2885.00,48.77,41.87,36.20
30,A5,YJL140W,96_wellA2,12814.67,720.86,12.40,8.20,10.33
30,A9,YLR199C,96_wellA3,31886.33,337.54,6.60,3.73,5.93
30,B1,YPR154W,96_wellA7,34640.67,1554.35,10.00,6.47,8.47
30,B13,YBR067C,96_wellA10,35035.67,3491.09,12.57,7.77,10.90
30,B17,YDR487C,96_wellA11,35937.67,4343.69,15.20,8.57,13.67
30,B21,YLR287C-A,96_wellA12,31058.33,4065.19,53.40,27.70,49.70
30,B5,YBR005W,96_wellA8,27950.67,3247.70,6.70,3.83,5.97
30,B9,YOL111C,96_wellA9,32809.67,2909.93,18.50,12.77,15.67
30,C1,YGR038W,96_wellB1,26720.00,342.33,7.10,4.13,6.27
30,C13,YGL079W,96_wellB4,23628.67,3098.67,6.63,6.83,5.63
30,C17,YNL306W,96_wellB5,23921.33,1652.72,8.37,13.57,5.47
30,C21,YPL233W,96_wellB6,19819.67,2484.82,6.13,3.13,5.67
30,C5,YLR075W,96_wellB2,18678.67,678.47,67.63,39.17,59.23
30,C9,YLR221C,96_wellB3,25062.33,2316.73,8.13,8.93,6.57
30,D1,YBL057C,96_wellB7,23776.67,1478.72,6.03,3.67,5.50
30,D13,YDR003W,96_wellB10,27134.00,380.61,6.27,3.27,5.67
30,D17,YER104W,96_wellB11,24345.33,1174.97,5.87,3.43,5.33
30,D21,YDR167W,96_wellB12,8372.00,3119.97,5.27,6.17,4.27
30,D5,YIL132C,96_wellB8,34447.00,3567.33,5.57,3.00,5.00
30,D9,YBR071W,96_wellB9,25396.00,959.87,6.03,3.37,5.33
30,E1,YOL135C,96_wellC1,26319.67,970.66,6.23,3.40,5.63
30,E13,YJR074W,96_wellC4,27960.00,2943.91,6.83,4.67,6.03
