Gene ID,REF,EtOH  20g/L,EtOH  40g/L,EtOH  60g/L,Osmo 0.2 M (NaCl),Osmo 0.4 M (NaCl),Osmo 0.6 M (NaCl),Temp 33C,Temp 36C,Temp 38C,EtOH20 vs REF,EtOH40 vs REF,EtOH60 vs REF,Osm200 vs REF,Osm400 vs REF,Osm600 vs REF,Temp33 vs REF,Temp36 vs REF,Temp38 vs REF,EtOH20 vs REF,EtOH40 vs REF,EtOH60 vs REF,Osm200 vs REF,Osm400 vs REF,Osm600 vs REF,Temp33 vs REF,Temp36 vs REF,Temp38 vs REF
YHR201C,1512.104876,1687.893238,1312.110685,1216.296864,1465.911473,1523.901432,1379.31237,1571.136709,1590.455317,1302.327066,-0.047763059,0.061611442,0.094542327,0.01347417,-0.003374963,0.039919283,-0.016632062,-0.021939558,0.064861847,0.401677688,0.229552068,0.018868739,0.911027875,0.984037077,0.250445214,0.598612636,0.530489872,0.108610433
YHR205W,150.1120754,295.7914847,200.7185227,173.5388992,187.799025,140.019944,170.1666764,NA,229.5685426,236.8613967,-0.294570038,-0.126171822,-0.062981209,-0.097277704,0.03022573,-0.054458887,NA,-0.184496748,-0.198078656,0.188124174,0.255426736,NA,NA,NA,0.312687969,NA,0.048765375,0.078057754
YHR206W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR207C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR208W,9382.375659,8316.82638,10153.11379,9536.137236,9650.553191,9972.9691,10129.36378,11025.75848,9581.584579,12345.33451,0.052355182,-0.034286436,-0.007059675,-0.012239391,-0.026511656,-0.033269351,-0.070095657,-0.00912452,-0.119190045,0.188124174,0.170573079,0.846144862,0.888928857,0.806538571,0.344195869,0.370266942,0.849149394,0.009648457
YIL001W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL005W,64.53954063,51.22929918,62.95034878,59.34300291,60.36400092,99.5178801,50.73551753,84.72829067,58.05721703,32.12162156,0.100307455,0.010827729,0.036456351,0.029047853,-0.188075246,0.104513775,-0.118202575,0.045969656,0.303028409,0.627215336,0.926494747,0.719347815,0.946414861,0.608630219,0.501316094,0.543146401,0.829476811,0.147906146
YIL007C,679.8974155,625.8912355,666.8244868,589.5818792,542.2919008,551.2256126,559.2376942,740.0718768,953.5202492,607.4844204,0.03594452,0.008431851,0.061899263,0.098210272,0.091114002,0.084846954,-0.036830511,-0.14688653,0.048908246,0.493990794,0.913895234,0.189230034,0.850165909,0.667807546,0.176970246,0.724108566,0.074361951,0.594520663
YIL008W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL010W,178.1592187,224.8091168,147.3905189,112.9777651,187.9216269,161.1713661,143.5445679,140.7675265,169.7672332,113.6021721,-0.10100562,0.082338752,0.19781532,-0.023168464,0.043520412,0.093821537,0.10230582,0.020954429,0.195421664,0.256038984,0.096682793,0.013096978,0.868997321,0.83370345,0.18470386,0.274538714,0.781180017,0.020490585
YIL015W,173.9806484,528.051698,400.9477008,135.6316055,192.4516395,NA,238.8333975,209.2853801,238.2891488,264.7042499,-0.482175498,-0.362586782,0.108140042,-0.04382067,NA,-0.137594112,-0.080237946,-0.136603321,-0.182259969,0.015654944,0.113571341,0.311596925,0.900668496,NA,0.073018211,0.870914528,0.336158957,0.038719186
YIL016W,586.3087913,729.9813432,578.7573634,698.4970157,725.5422248,661.180344,722.9186461,457.6643031,386.221747,347.384917,-0.095185354,0.005629877,-0.076038149,-0.092536286,-0.052193528,-0.09096302,0.107579367,0.181289682,0.227315448,0.560572841,0.949315267,0.527024954,0.850165909,0.768485623,0.396678196,0.407496385,0.336158957,NA
YIL020C,353.9208078,482.0612277,432.0474258,388.6936521,436.9325137,427.8613914,465.3531605,427.8713569,463.564412,394.6214239,-0.134196106,-0.086625325,-0.040701352,-0.091508267,-0.082397003,-0.118876571,-0.082407118,-0.117203991,-0.047274563,0.204768094,0.258031255,0.227019764,0.850165909,0.481862612,0.042633784,0.427264987,0.12472646,0.411691481
YIL021W,1177.934989,1149.456404,1091.953769,1115.759504,1195.221589,938.7623256,1143.028169,1110.270699,1162.673014,934.2302602,0.010628818,0.03291707,0.023550727,-0.006327107,0.09856567,0.013064389,0.025692444,0.00566373,0.100667392,0.750389107,0.553813897,0.596383984,0.973220581,0.201360469,0.831050646,0.65608178,0.811529104,0.022552398
YIL022W,549.1707507,478.432211,630.2100753,594.5256587,582.1381573,596.1533935,598.241968,552.6311941,605.1690518,586.31532,0.059886987,-0.059777944,-0.034463204,-0.025318669,-0.035650622,-0.037169478,-0.002727997,-0.042169312,-0.028423844,0.255022928,0.323408344,0.419390167,0.850165909,0.667807546,0.496347641,0.953034394,0.478026687,0.664071637
YIL026C,NA,NA,NA,42.77797747,57.14445103,NA,NA,NA,NA,22.87478554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL027C,33.95322943,35.05678892,30.42105745,33.09305828,33.21101162,33.37972628,32.37057603,31.07870545,34.29286491,31.5245542,-0.013891046,0.047706782,0.011144184,0.009598984,0.007398317,0.02073066,0.038418168,-0.004322681,0.032232134,0.739282697,0.517271469,0.797198718,0.921439313,0.968654596,0.834353056,0.385497734,0.945614205,0.584385371
YIL030C,170.6999365,NA,305.4207337,NA,NA,NA,186.5554642,NA,NA,458.3817201,NA,-0.252665157,NA,NA,NA,-0.038574614,NA,NA,-0.42899393,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL033C,1787.105089,1488.284537,1169.801888,1272.342251,1661.301835,1502.297253,1438.187819,2108.059155,2367.245464,1378.459334,0.079464122,0.184037774,0.147546142,0.031701547,0.075394218,0.094334485,-0.071732702,-0.122093202,0.112756133,0.497030262,0.131686075,0.150331925,0.900668496,0.805014798,0.342602542,0.524080563,0.250779644,0.199115967
YIL034C,274.8953093,715.2732432,258.2473328,306.5811623,315.7666412,372.3805659,217.1030645,306.7324903,283.4483573,230.8856403,-0.41530465,0.027131484,-0.047378137,-0.060198918,-0.131819678,0.102501376,-0.047592451,-0.013306615,0.075770406,0.637882303,0.82531852,0.545583439,0.921439313,0.896927812,0.387688328,0.737079642,0.915324245,0.399665714
YIL035C,53.20095455,50.85951069,64.06507693,69.45500058,56.69103804,57.9483375,65.85770588,56.82048957,62.14955116,74.41459898,0.019547247,-0.080701927,-0.115784095,-0.027594985,-0.037121556,-0.092687174,-0.028585547,-0.067518572,-0.145738721,0.853941214,0.077726901,0.050338266,0.913626292,0.850777695,0.221060885,0.678861986,0.258701692,0.006880674
YIL039W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL041W,9157.538118,8946.227346,7514.07244,7175.490992,8635.136406,8353.230044,8317.912535,9279.538283,9325.116544,5753.128535,0.010138805,0.085903357,0.105927112,0.025509533,0.039924293,0.041764386,-0.005747633,-0.007875533,0.201874658,0.909332081,0.13838084,0.092322672,0.868656189,0.845472193,0.547253475,0.931272641,0.911755838,0.026143861
YIL042C,309.4490368,294.6675932,244.659746,195.4448431,NA,288.7653055,310.6126691,305.8828878,NA,171.2687115,0.021256759,0.102026615,0.199564919,NA,0.030044123,-0.00163003,0.005033954,NA,0.256911105,NA,NA,0.304657493,NA,0.945475478,0.992949106,0.97194946,NA,0.192988195
YIL043C,5579.193466,5920.860806,5192.790368,4569.317591,5711.782092,5693.42969,5523.134019,5320.399749,4764.416808,4011.910502,-0.02581343,0.031170631,0.086720077,-0.010200209,-0.00880254,0.00438584,0.020627157,0.068561673,0.143220185,0.672890408,0.471184111,0.132536943,0.933809327,0.958740711,0.931748805,0.427264987,0.118709357,0.018431184
YIL044C,119.0310805,162.1750098,154.8486818,NA,129.5812104,136.7399781,147.4867505,79.41917569,147.4163825,174.3994267,-0.134323557,-0.114247137,NA,-0.036881656,-0.06023513,-0.093092631,0.175735001,-0.092885374,-0.165884677,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL051C,5780.093408,5967.244961,9144.178198,10203.79552,5633.43715,5727.862559,5631.415986,6502.566895,8742.500453,8700.07944,-0.01383901,-0.199209824,-0.24682689,0.011161403,0.003942268,0.011317247,-0.051149972,-0.179700807,-0.177588361,0.817705387,0.048343211,0.022314269,0.937515619,0.976914933,0.84596088,0.623674122,0.080262705,0.015850424
YIL052C,18893.68237,17363.0883,17587.14145,17043.18977,19455.42515,20884.11043,19159.94765,19527.14719,16788.61336,15347.58834,0.036689636,0.031121353,0.04476573,-0.012724116,-0.043499371,-0.006077708,-0.01432219,0.051301782,0.090276468,0.640178504,0.553399354,0.572449385,0.911027875,0.710081989,0.89545867,0.816645809,0.595749941,0.092311451
YIL053W,3218.184599,4389.407722,1586.0145,2264.43546,7737.981862,9147.029966,14085.81975,4567.401181,4028.715533,9693.861477,-0.134794971,0.307303799,0.152651005,-0.381016755,-0.45366915,-0.641171174,-0.152058208,-0.097555651,-0.478885857,0.192184354,0.01324498,0.054603045,0.850165909,0.664888906,0.014538332,0.501271075,0.189120429,0.122712832
YIL063C,71.05473518,87.03968722,60.97795499,76.45666032,84.57205458,71.53823329,72.305039,82.38939993,97.87676425,83.75448023,-0.088124297,0.06642017,-0.031822299,-0.075633856,-0.002945185,-0.00757554,-0.064278315,-0.139086578,-0.071415023,0.545969597,0.419479895,0.566160559,0.850165909,0.992848252,0.948816705,0.672457548,0.262824293,0.247338573
YIL065C,346.0543584,367.9923975,506.6044979,486.6414715,332.1906298,314.9555972,303.8467516,360.8583088,485.8094209,339.1967713,-0.026694523,-0.165524718,-0.148064793,0.017756945,0.040894993,0.056489726,-0.018192386,-0.147321609,0.008692614,0.624662317,0.048343211,0.022408922,0.937515619,0.775801499,0.385714175,0.741695951,0.125244195,0.94181431
YIL068C,64.08094479,75.45600808,63.34335735,109.7095498,73.42267956,NA,NA,66.46139955,54.15548148,71.09644886,-0.070964919,0.005027828,-0.233515527,-0.059101324,NA,NA,-0.015840576,0.073086485,-0.045119003,0.394661824,NA,0.045337123,NA,NA,NA,0.902453417,0.615235106,0.347851308
YIL070C,2568.780656,1825.259827,5020.950529,4210.973639,2288.610041,2680.526685,2115.990054,1947.632444,2432.648046,3482.643802,0.148402327,-0.29105892,-0.214655501,0.050155223,-0.018493113,0.0842134,0.120220022,0.023647742,-0.132182036,0.265541198,0.087835484,0.026531486,0.850165909,0.936353519,0.344552238,0.303866311,0.738786173,0.31609409
YIL074C,934.5372614,868.820706,943.0874544,1116.520854,1081.765056,1107.460952,1325.756243,1065.991941,994.1395214,1453.856834,0.031666459,-0.003955346,-0.077270217,-0.063536326,-0.0737318,-0.151867059,-0.057157299,-0.026850717,-0.19192502,0.429789323,0.882593604,0.086451723,0.850165909,0.306051606,0.033182854,0.612570041,0.707504399,0.013173336
YIL075C,1141.283161,1146.381469,1113.341226,1314.543379,1170.556261,1178.51787,1297.711469,1114.985759,1211.675761,1139.983813,-0.001935748,0.010765119,-0.061381513,-0.010998883,-0.013942763,-0.055784733,0.010124089,-0.025993011,0.000494725,0.969954277,0.774169603,0.159489619,0.950526893,0.931506351,0.336449759,0.871108116,0.440931849,0.992922211
YIL076W,1980.472048,1822.174319,1941.875554,2116.506562,1983.421743,2080.849641,2329.760752,1887.378505,2115.911684,1811.851463,0.036178796,0.008547323,-0.028850902,-0.000646353,-0.021471983,-0.070542607,0.020909713,-0.028728819,0.038646126,0.753772569,0.690471437,0.529767161,0.994761901,0.902696566,0.466476943,0.589364864,0.350020816,0.1875366
YIL078W,1437.585328,1410.604347,1245.450859,1257.905209,1569.723156,1567.443896,1717.377163,1471.966109,1469.25888,1519.024838,0.008228414,0.062307035,0.057985716,-0.038189433,-0.037558373,-0.077232052,-0.010264179,-0.009464692,-0.023931243,0.902779321,0.072401303,0.138509946,0.850165909,0.484777837,0.205973027,0.895096225,0.849466046,0.427522775
YIL083C,562.615804,672.3771042,720.6159542,432.5501107,709.4848821,613.8902426,658.4550468,577.4395509,638.7159658,304.7237026,-0.077400989,-0.107491946,0.1141755,-0.100731218,-0.037878803,-0.068314203,-0.0112946,-0.055095845,0.266305691,0.245365177,0.106109658,0.077197372,0.850165909,0.710081989,0.137594751,0.90262282,0.617728581,0.031669564
YIL091C,30.84735681,27.29991174,33.30673514,38.15045076,51.46947535,46.25623293,51.55666598,36.06890632,48.18228623,87.42931624,0.053056714,-0.033314107,-0.092281717,-0.222331784,-0.175952304,-0.223066868,-0.067915017,-0.193669446,-0.452439125,0.707634719,0.144487167,0.741645911,NA,0.473749976,0.440664324,0.657904607,0.255523184,0.001918603
YIL093C,459.7435966,375.95693,676.6016527,591.609455,459.3521458,422.481797,392.8921333,332.9799382,319.8064904,370.2305211,0.087377594,-0.167817365,-0.109519417,0.00036994,0.036707687,0.068242356,0.140097621,0.157628416,0.094043471,0.35817152,0.053929534,0.02106285,0.994761901,0.87237613,0.360006397,0.211748734,0.094926229,0.16236435
YIL094C,2137.601536,1756.910071,2282.719409,2509.212778,2363.438846,2359.982394,2535.829171,2663.792738,2612.88775,2267.659632,0.085177221,-0.028525779,-0.069610738,-0.043617617,-0.04298201,-0.074193241,-0.095573678,-0.087194,-0.025651116,0.216202425,0.142105437,0.279603558,0.850165909,0.615212732,0.28462322,0.319172264,0.11163347,0.39263283
YIL096C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL097W,NA,NA,NA,35.85535631,NA,NA,NA,NA,NA,26.85412331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL098C,366.6419597,294.8039645,599.632425,590.3828245,314.3484807,284.6569217,241.2669391,256.9385077,248.7486428,321.1392407,0.094708846,-0.213642944,-0.206891549,0.0668308,0.109920417,0.181744351,0.154412968,0.168481446,0.057548789,0.455501517,0.050274019,0.050338266,NA,0.750480945,0.171937338,0.346843753,0.259019917,0.596445791
YIL105C,137.4154268,128.2224846,98.44456001,105.9042481,169.0337929,162.9202399,160.5466762,142.0999857,168.7626119,122.9165341,0.030071303,0.144843769,0.11312211,-0.089938046,-0.07393955,-0.067565828,-0.014558543,-0.089240747,0.048425185,0.484594239,0.0206878,0.031270561,0.850165909,0.50540604,0.17257829,0.820083766,0.389495943,0.257602393
YIL109C,699.8190371,757.0727073,720.001918,836.6359683,691.9044658,660.4687148,791.2173765,667.9081934,753.8257053,922.7530465,-0.034151838,-0.012347901,-0.077550779,0.004939619,0.025133502,-0.053310064,0.020268981,-0.03228519,-0.120099735,0.533509899,0.797573272,0.098822621,0.966402081,0.866061259,0.355677531,0.670019939,0.336158957,0.057095575
YIL110W,248.340351,279.6161349,NA,144.8918767,269.5203059,154.6113253,181.8741534,137.4976521,140.4976169,181.0553607,-0.051514938,NA,0.234003253,-0.0355442,0.205805988,0.135276306,0.256752008,0.247378333,0.137235903,0.948396848,NA,0.666883067,0.983516613,NA,0.840065327,0.784883055,0.737923551,0.756379169
YIL115C,148.1038343,160.173396,149.4075816,169.6257562,146.141564,129.7607935,118.4248427,179.034906,171.2365581,120.9880466,-0.034024081,-0.003806334,-0.058925495,0.005792551,0.05742281,0.097123486,-0.08237141,-0.063030188,0.087823837,0.750389107,0.949315267,0.587205089,0.976168154,0.772533256,0.18470386,0.49165997,0.18074158,0.261642298
YIL116W,1201.457391,986.2993639,962.9803261,847.0916907,1051.934098,1159.081591,1098.918523,1122.203483,983.4836483,980.1509772,0.08569962,0.096090959,0.151777952,0.057719841,0.015594365,0.03874288,0.029636761,0.08694123,0.088415396,0.205653273,0.326801555,0.057063904,0.850165909,0.958740711,0.42543496,0.602640316,0.156715853,0.162994185
YIL118W,1582.07722,2321.860672,2034.838179,1824.501725,1669.450743,1537.9579,1431.61831,1874.280742,1971.178418,1780.099282,-0.166608478,-0.1093022,-0.061916601,-0.023345932,0.01228323,0.043400433,-0.073606966,-0.095498258,-0.051216548,0.089975711,0.087424204,0.425107417,0.896941054,0.965137524,0.547253475,0.412060532,0.151677066,0.247411244
YIL124W,2646.057332,2553.801592,1676.515992,1398.766443,2004.066034,1796.022442,1080.733619,2877.851942,2901.756158,1100.970043,0.015412096,0.198191549,0.276854045,0.120687222,0.168287491,0.388880588,-0.036469197,-0.040061665,0.380823748,0.91366392,0.154166538,0.056815527,0.868656189,0.710081989,0.094238632,0.763038826,0.69974934,0.036916368
YIL125W,8159.049216,12737.94134,13020.30874,8561.244873,8336.882762,8477.027265,9512.450291,8092.082636,8994.080968,4151.91952,-0.193459692,-0.20298173,-0.020897366,-0.009364141,-0.016604027,-0.066652847,0.003579244,-0.04231724,0.293390626,0.092903096,0.06681224,0.514844795,0.944641268,0.890373313,0.201597873,0.964127465,0.600709863,0.085457314
YIL126W,18.34608553,21.4245768,18.36125805,29.06781933,18.90935853,17.4914977,17.41409632,16.08374093,20.84583743,21.20113186,-0.067368838,-0.00035902,-0.199869038,-0.013133382,0.020716417,0.022642472,0.057156345,-0.055475933,-0.062815633,0.744890471,NA,0.09100094,0.976168154,0.961468697,NA,NA,0.670752497,0.453267452
YIL127C,55.42698678,37.41022484,54.85843487,65.72087343,NA,54.25355891,62.58400109,65.78594936,60.1585812,64.59352818,0.170730951,0.004477856,-0.073982057,NA,0.009293037,-0.052742055,-0.074411877,-0.035576316,-0.066467738,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL128W,197.6645765,224.9203697,213.6130368,358.5974325,185.6586554,202.7726641,248.4691181,158.9208323,205.7156043,218.6936352,-0.056099942,-0.033698908,-0.258678329,0.027213645,-0.011080561,-0.099343572,0.094748015,-0.01733839,-0.043907297,0.697804481,0.688512683,0.099200574,NA,NA,0.257144906,0.463362187,0.911755838,0.620208122
YIL129C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL133C,7641.375767,7710.441445,7964.613678,8257.180087,8256.16409,8587.269305,8810.530473,9070.453292,8915.375759,8573.300082,-0.003907687,-0.017993159,-0.0336602,-0.033606759,-0.050683526,-0.061830501,-0.074457435,-0.066968095,-0.049976468,0.9614023,0.709723935,0.610321156,0.868656189,0.710081989,0.431518916,0.461617974,0.394421328,0.354555254
YIL136W,4536.259359,4903.997756,3185.479277,1158.996374,3960.473437,3304.021457,2525.297387,6209.587872,6929.3223,747.264091,-0.033852386,0.153523093,0.5926158,0.058950772,0.137655018,0.254385348,-0.1363649,-0.183992885,0.783223764,0.809055483,0.188271457,0.007458152,0.868656189,0.710081989,0.041179254,0.209061133,0.054751946,0.006531251
YIL137C,378.0865085,349.7138371,494.6560628,656.1590084,347.1787193,310.0134966,338.8230321,286.0323046,302.6038937,443.5188537,0.033878364,-0.116712156,-0.239417915,0.037038084,0.086210579,0.047618256,0.121176095,0.096716669,-0.069320906,0.7157179,0.013815108,0.024129885,0.868656189,0.384152218,0.607191877,0.501271075,0.157362777,0.094597783
YIL138C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL142W,3077.828832,2576.675311,2814.447557,3392.057254,3195.397911,3226.4327,3329.188103,3285.422668,3157.965026,2674.001281,0.077184767,0.038851303,-0.04221871,-0.016280483,-0.020478147,-0.03409387,-0.028346786,-0.011162852,0.061082853,0.302601792,0.519276516,0.384921139,0.924645216,0.90395547,0.592893089,0.746382264,0.881148711,0.233303276
YIL145C,780.4730838,544.6111424,578.2690496,782.1199381,809.3894546,816.8665481,770.7427365,735.4473119,675.3857337,666.745226,0.156271408,0.130227982,-0.000915427,-0.015799612,-0.019793181,0.00544849,0.025806365,0.062806047,0.068398015,0.021225666,0.060934284,0.981766592,0.922594412,0.963533304,0.766650945,0.701634595,0.233478616,0.472073618
YIL153W,NA,NA,141.9962428,NA,NA,NA,NA,NA,NA,189.8555083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL155C,4101.922598,2473.499409,2658.589148,3033.145666,3189.54499,3597.432467,2731.816808,4308.87867,5634.470028,1625.353077,0.21967565,0.188336233,0.131094193,0.109258729,0.056994811,0.176535888,-0.021376804,-0.137865612,0.402039743,0.51880367,0.510710446,0.585985675,0.900668496,0.958740711,0.550127166,0.953034394,0.69974934,0.219658546
YIL157C,500.4688489,506.5644454,646.1947511,585.1247796,468.3187249,512.8813315,437.0158,432.3311644,476.0592381,340.5065326,-0.005257654,-0.110986376,-0.06787144,0.028835528,-0.010639841,0.058879912,0.063560508,0.021716053,0.167251602,0.934971307,0.196995041,0.254758258,0.922594412,0.972429835,0.289506727,0.526540466,0.812589562,0.02984681
YIR001C,95.62212943,122.2871368,139.831716,126.4912346,104.4009023,91.1551586,88.11740646,106.1461419,118.1862401,75.91733513,-0.106822366,-0.165047276,-0.121502021,-0.038145841,0.02077716,0.035496705,-0.045345803,-0.092008506,0.100217456,0.364431088,0.049554172,0.013509411,0.850165909,0.933571756,0.697088121,0.529662678,0.139559684,0.076526437
YIR004W,327.0518881,299.390865,310.0755673,334.4700132,363.9090242,320.6690753,331.7977839,295.4527121,290.0272883,312.8040317,0.038378116,0.023149114,-0.009740527,-0.046376165,0.008559581,-0.00625682,0.04412868,0.052177799,0.019344319,0.594743874,0.692525497,0.633206482,0.850165909,0.933571756,0.891940295,0.346843753,0.475127874,0.356150908
